2019-08-30 09:07:17.207,-65,-59.6237176068989
2019-08-30 09:07:17.364,-72,-65.6375563850095
2019-08-30 09:07:17.678,-70,-67.1180152255474
2019-08-30 09:07:17.840,-65,-66.5492280017537
2019-08-30 09:07:18.156,-71,-67.5666234851017
2019-08-30 09:07:18.316,-65,-67.0428942083691
2019-08-30 09:07:18.473,-71,-67.7876243271074
2019-08-30 09:07:18.634,-72,-68.535813977978
2019-08-30 09:07:18.786,-72,-69.1260984379252
2019-08-30 09:07:19.106,-72,-69.6014323610228
2019-08-30 09:07:19.414,-71,-69.8278599444839
2019-08-30 09:07:19.577,-66,-69.2175612703965
2019-08-30 09:07:19.733,-72,-69.6563288069773
2019-08-30 09:07:20.052,-67,-69.2407399180034
2019-08-30 09:07:20.207,-67,-68.8921490512272
2019-08-30 09:07:20.366,-71,-69.2187385473584
2019-08-30 09:07:20.523,-72,-69.6484140647754
2019-08-30 09:07:20.678,-72,-70.0109522574362
2019-08-30 09:07:20.833,-67,-69.5474548002623
2019-08-30 09:07:20.996,-72,-69.924588147267
2019-08-30 09:07:21.153,-72,-70.243483698813
2019-08-30 09:07:21.307,-70,-70.2060920343055
2019-08-30 09:07:21.468,-66,-69.5604196789196
2019-08-30 09:07:21.950,-67,-69.1674838420083
2019-08-30 09:07:22.263,-72,-69.6020888748774
2019-08-30 09:07:22.420,-71,-69.8165451484197
2019-08-30 09:07:22.575,-67,-69.3844985068509
2019-08-30 09:07:22.730,-67,-69.0187534058664
2019-08-30 09:07:22.884,-72,-69.4760059102223
2019-08-30 09:07:23.038,-72,-69.8631118613191
2019-08-30 09:07:23.197,-71,-70.0374720288806
2019-08-30 09:07:23.359,-65,-69.2649095074273
2019-08-30 09:07:23.679,-71,-69.5310046674333
2019-08-30 09:07:23.843,-72,-69.9096483546073
2019-08-30 09:07:24.152,-72,-70.2302211350548
2019-08-30 09:07:24.313,-66,-69.5814849900437
2019-08-30 09:07:24.474,-73,-70.1057379605628
2019-08-30 09:07:24.786,-72,-70.396235394347
2019-08-30 09:07:24.947,-66,-69.7220453341855
2019-08-30 09:07:25.100,-66,-69.1512473085576
2019-08-30 09:07:25.258,-71,-69.4347643657541
2019-08-30 09:07:25.413,-71,-69.6748022613374
2019-08-30 09:07:25.576,-67,-69.2646061540415
2019-08-30 09:07:25.732,-72,-69.6840941777389
2019-08-30 09:07:25.888,-73,-70.1926068472132
2019-08-30 09:07:26.362,-72,-70.4697806203603
2019-08-30 09:07:26.518,-72,-70.7044482243497
2019-08-30 09:07:26.673,-71,-70.7497727251
