2019-09-01 10:45:08.913,-65,-59.6322804793202
2019-09-01 10:45:09.066,-64,-61.7546270953486
2019-09-01 10:45:09.228,-66,-63.1953562870986
2019-09-01 10:45:09.387,-70,-65.0227248267574
2019-09-01 10:45:09.545,-65,-65.0175301939364
2019-09-01 10:45:09.698,-64,-64.8098992907795
2019-09-01 10:45:09.859,-66,-65.0338770901376
2019-09-01 10:45:10.178,-65,-65.0278599385215
2019-09-01 10:45:10.333,-67,-65.3639052975822
2019-09-01 10:45:10.488,-67,-65.6345100101582
2019-09-01 10:45:10.648,-70,-66.3412812064476
2019-09-01 10:45:10.960,-65,-66.1274326952939
2019-09-01 10:45:11.119,-66,-66.107337616163
2019-09-01 10:45:11.276,-71,-66.8728061578423
2019-09-01 10:45:11.435,-64,-66.4258850388549
2019-09-01 10:45:11.588,-65,-66.2049590413877
2019-09-01 10:45:11.747,-67,-66.3277844742556
2019-09-01 10:45:11.906,-71,-67.0480884042175
2019-09-01 10:45:12.063,-65,-66.7328114822627
2019-09-01 10:45:12.224,-67,-66.7738976582541
2019-09-01 10:45:12.379,-67,-66.8086392084386
2019-09-01 10:45:12.700,-64,-66.3773179455786
2019-09-01 10:45:12.860,-66,-66.319396299178
2019-09-01 10:45:13.013,-71,-67.0377070296122
2019-09-01 10:45:13.169,-70,-67.4922242781539
2019-09-01 10:45:13.329,-65,-67.1098872884289
2019-09-01 10:45:13.483,-67,-67.0930310215005
2019-09-01 10:45:13.636,-67,-67.0787615032906
2019-09-01 10:45:13.791,-67,-67.066681360192
2019-09-01 10:45:13.952,-65,-66.749713642776
2019-09-01 10:45:14.115,-67,-66.7880990997953
2019-09-01 10:45:14.271,-67,-66.820596883186
2019-09-01 10:45:14.430,-70,-67.308193228203
2019-09-01 10:45:14.585,-64,-66.800850655573
2019-09-01 10:45:14.744,-67,-66.8313918609472
2019-09-01 10:45:14.907,-70,-67.3173216927664
2019-09-01 10:45:15.217,-64,-66.8085874257435
2019-09-01 10:45:15.380,-67,-66.8379417939165
2019-09-01 10:45:15.700,-64,-66.4027257551959
2019-09-01 10:45:15.857,-67,-66.494321353496
2019-09-01 10:45:16.016,-70,-67.031937724392
2019-09-01 10:45:16.176,-64,-66.5669726281907
2019-09-01 10:45:16.334,-67,-66.6333798307843
2019-09-01 10:45:16.498,-70,-67.1496699591652
2019-09-01 10:45:16.652,-65,-66.8200060675012
2019-09-01 10:45:16.807,-64,-66.3875424827007
2019-09-01 10:45:16.968,-67,-66.4814662309938
2019-09-01 10:45:17.126,-70,-67.0210527938178
2019-09-01 10:45:17.595,-67,-67.0178242309764
2019-09-01 10:45:17.751,-67,-67.015090782182
2019-09-01 10:45:17.909,-70,-67.4728430066309
2019-09-01 10:45:18.069,-65,-67.093618948757
2019-09-01 10:45:18.229,-67,-67.079261968619
2019-09-01 10:45:18.385,-71,-67.680528656335
2019-09-01 10:45:18.541,-71,-68.1895877962473
2019-09-01 10:45:18.699,-64,-67.5470915350936
2019-09-01 10:45:18.853,-67,-67.4631920499156
2019-09-01 10:45:19.009,-67,-67.392159006443
2019-09-01 10:45:19.167,-70,-67.7920857115769
2019-09-01 10:45:19.485,-67,-67.6706150289181
2019-09-01 10:45:19.645,-69,-67.8744835031302
2019-09-01 10:45:19.959,-64,-67.280310229965
2019-09-01 10:45:20.119,-67,-67.2373231186874
2019-09-01 10:45:20.759,-70,-67.6609947667862
2019-09-01 10:45:20.916,-65,-67.2529166308282
2019-09-01 10:45:21.071,-64,-66.7540640347526
2019-09-01 10:45:21.233,-71,-67.4052015809757
2019-09-01 10:45:21.386,-71,-67.9564836154872
2019-09-01 10:45:21.693,-64,-67.3497351656208
2019-09-01 10:45:21.848,-64,-66.8360349309055
2019-09-01 10:45:22.009,-67,-66.8611798731161
2019-09-01 10:45:22.171,-71,-67.4958906217944
2019-09-01 10:45:22.329,-64,-66.9597766389341
2019-09-01 10:45:22.483,-65,-66.6592341520167
2019-09-01 10:45:22.641,-66,-66.5581369813421
