2019-09-01 10:42:27.500,-78,-71.5597952253013
2019-09-01 10:42:27.810,-71,-71.2877815425378
2019-09-01 10:42:27.969,-85,-75.9412227889496
2019-09-01 10:42:28.128,-76,-75.9570072528776
2019-09-01 10:42:28.287,-72,-75.0524807317541
2019-09-01 10:42:28.446,-81,-76.2660946278661
2019-09-01 10:42:28.607,-73,-75.6514132998375
2019-09-01 10:42:28.921,-68,-74.2923920017582
2019-09-01 10:42:29.082,-81,-75.4353435486447
2019-09-01 10:42:29.240,-74,-75.1979424154644
2019-09-01 10:42:29.400,-69,-74.1944978618499
2019-09-01 10:42:29.719,-75,-74.3229238980393
2019-09-01 10:42:29.874,-72,-73.9566180471787
2019-09-01 10:42:30.037,-85,-75.6843811384718
2019-09-01 10:42:30.353,-74,-75.4223427443581
2019-09-01 10:42:30.508,-70,-74.5822073366874
2019-09-01 10:42:30.665,-79,-75.264709649139
2019-09-01 10:42:30.825,-73,-74.9155649572927
2019-09-01 10:42:30.981,-73,-74.6206883248724
2019-09-01 10:42:31.136,-68,-73.6026103208312
2019-09-01 10:42:31.295,-85,-75.3538660162955
2019-09-01 10:42:31.449,-81,-76.2209398740548
2019-09-01 10:42:31.610,-74,-75.8800059483613
2019-09-01 10:42:31.770,-69,-74.8241630595633
2019-09-01 10:42:31.932,-83,-76.0786165971271
2019-09-01 10:42:32.087,-74,-75.7597319636983
2019-09-01 10:42:32.399,-69,-74.7228164181324
2019-09-01 10:42:32.560,-82,-75.8390235300324
2019-09-01 10:42:32.723,-73,-75.4035846793231
2019-09-01 10:42:32.875,-70,-74.5748348026396
2019-09-01 10:42:33.036,-85,-76.1737024094219
2019-09-01 10:42:33.192,-83,-77.2206048325191
2019-09-01 10:42:33.346,-74,-76.7266897544785
2019-09-01 10:42:33.501,-74,-76.3085262087884
2019-09-01 10:42:33.660,-69,-75.1877030415525
2019-09-01 10:42:33.816,-83,-76.3857773909118
2019-09-01 10:42:33.979,-75,-76.1732588256483
2019-09-01 10:42:34.134,-70,-75.2265493471007
2019-09-01 10:42:34.298,-82,-76.2653001650107
2019-09-01 10:42:34.457,-73,-75.7645467509085
2019-09-01 10:42:34.611,-75,-75.6472990187992
2019-09-01 10:42:34.772,-69,-74.6278974644196
2019-09-01 10:42:34.929,-84,-76.0651625919332
2019-09-01 10:42:35.082,-82,-76.9753032691754
2019-09-01 10:42:35.241,-74,-76.5190239011239
2019-09-01 10:42:35.552,-69,-75.365939836478
2019-09-01 10:42:35.709,-83,-76.5366651926589
2019-09-01 10:42:35.866,-74,-76.1476535840429
2019-09-01 10:42:36.177,-69,-75.0515215479379
2019-09-01 10:42:36.332,-69,-74.1234874445324
2019-09-01 10:42:36.492,-83,-75.4847494171022
2019-09-01 10:42:36.646,-74,-75.2570549462566
2019-09-01 10:42:36.800,-75,-75.2176341542985
2019-09-01 10:42:36.959,-69,-74.2641258464999
2019-09-01 10:42:37.121,-83,-75.603820054415
2019-09-01 10:42:37.281,-73,-75.2045099675016
2019-09-01 10:42:37.596,-83,-76.3999910986884
2019-09-01 10:42:37.755,-73,-75.8785838295122
2019-09-01 10:42:37.913,-73,-75.4371372118811
2019-09-01 10:42:38.066,-69,-74.4499669362851
2019-09-01 10:42:38.226,-84,-75.9145168487676
2019-09-01 10:42:38.385,-75,-75.7742706800563
2019-09-01 10:42:38.696,-70,-74.8887546282359
2019-09-01 10:42:38.857,-83,-76.1326585596293
2019-09-01 10:42:39.019,-74,-75.8056036850143
2019-09-01 10:42:39.332,-69,-74.7619270672917
2019-09-01 10:42:39.653,-74,-74.6450813703919
2019-09-01 10:42:39.808,-68,-73.6260217193894
2019-09-01 10:42:39.971,-82,-74.9102171816474
2019-09-01 10:42:40.131,-73,-74.6172749075792
2019-09-01 10:42:40.288,-69,-73.7558350120044
2019-09-01 10:42:40.448,-83,-75.1734783734793
2019-09-01 10:42:40.605,-74,-74.9935190329608
2019-09-01 10:42:40.765,-70,-74.227735521141
2019-09-01 10:42:40.921,-70,-73.5793891145067
2019-09-01 10:42:41.078,-84,-75.1774468983545
2019-09-01 10:42:41.235,-75,-75.1502344532511
2019-09-01 10:42:41.549,-70,-74.3604177687554
2019-09-01 10:42:41.704,-82,-75.5319895771823
2019-09-01 10:42:41.862,-83,-76.6772499065272
